time,nuts,dmd,scenario,gcm,rcm,ensemble,model
2093-01-01,EL64,4.433306785737024,RCP4_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp4_5_r1i1p1
2094-01-01,EL64,2.6239966756272413,RCP4_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp4_5_r1i1p1
2095-01-01,EL64,1.9435386140952078,RCP4_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp4_5_r1i1p1
2096-01-01,EL64,1.26493105899742,RCP4_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp4_5_r1i1p1
2097-01-01,EL64,2.057245540317725,RCP4_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp4_5_r1i1p1
2098-01-01,EL64,0.5284879481663451,RCP4_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp4_5_r1i1p1
1950-01-01,EL64,1.2086857326873286,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1951-01-01,EL64,3.2204008381138003,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1952-01-01,EL64,2.2439280780662125,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1953-01-01,EL64,2.4366087153929312,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1954-01-01,EL64,1.9046875974016073,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1955-01-01,EL64,0.5282966686328314,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1956-01-01,EL64,0.8286038164471753,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1957-01-01,EL64,0.6219617032311442,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1958-01-01,EL64,1.2467540184400754,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1959-01-01,EL64,3.4873855420481084,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1960-01-01,EL64,0.43350306925529203,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1961-01-01,EL64,2.4165786463494463,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1962-01-01,EL64,0.8667433093840575,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1963-01-01,EL64,0.2644751506964311,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1964-01-01,EL64,1.1138266812433408,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1965-01-01,EL64,1.8857220883023125,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1966-01-01,EL64,0.5087322047193307,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1967-01-01,EL64,0.0949834379497457,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1968-01-01,EL64,0.5865230455504049,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1969-01-01,EL64,2.0918910841787395,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1970-01-01,EL64,2.3352881301083555,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1971-01-01,EL64,2.7542339691981454,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1972-01-01,EL64,5.146248467634155,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1973-01-01,EL64,3.0216059037418033,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1974-01-01,EL64,1.4729012886167476,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1975-01-01,EL64,1.6620872632799388,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1976-01-01,EL64,0.3946383927195396,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1977-01-01,EL64,5.65857677872987,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1978-01-01,EL64,0.5082637414465498,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1979-01-01,EL64,0.8670036327773488,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1980-01-01,EL64,1.6031846368312668,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1981-01-01,EL64,0.35952690884922817,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1982-01-01,EL64,5.585071968543481,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1983-01-01,EL64,0.32145286044235294,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1984-01-01,EL64,1.3775130085171658,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1985-01-01,EL64,4.305493847290505,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1986-01-01,EL64,7.490668456699647,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1987-01-01,EL64,1.1523616556877565,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1988-01-01,EL64,7.053759860874999,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1989-01-01,EL64,0.037679285518132724,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1990-01-01,EL64,2.283127829324214,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1991-01-01,EL64,1.9443403436670454,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1992-01-01,EL64,0.0,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1993-01-01,EL64,0.0,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1994-01-01,EL64,0.0,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1995-01-01,EL64,0.4891641490193056,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1996-01-01,EL64,2.1370713572412834,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1997-01-01,EL64,2.980361122080586,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1998-01-01,EL64,0.9208796318200061,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1999-01-01,EL64,2.058375919749157,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2000-01-01,EL64,1.6629372083555063,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2001-01-01,EL64,0.7724206902863832,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2002-01-01,EL64,1.7152409456897857,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2003-01-01,EL64,0.9242444914768089,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2004-01-01,EL64,1.6033190763814196,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2005-01-01,EL64,0.3591296264481151,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2006-01-01,EL64,2.2643406923770564,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2007-01-01,EL64,2.0769322649579225,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2008-01-01,EL64,0.11263985805348622,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2009-01-01,EL64,3.184511301156178,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2010-01-01,EL64,4.316847210725367,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2011-01-01,EL64,6.2863521256259745,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2012-01-01,EL64,4.6263717655419985,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2013-01-01,EL64,2.4367859789372774,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2014-01-01,EL64,1.2094684310660961,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2015-01-01,EL64,5.322518846329741,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2016-01-01,EL64,3.131473378239833,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2017-01-01,EL64,2.358867143515794,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2018-01-01,EL64,9.86417553530136,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2019-01-01,EL64,5.412767931436073,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2020-01-01,EL64,5.903228581862378,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2021-01-01,EL64,4.725635122057633,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2022-01-01,EL64,0.28357689893897914,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2023-01-01,EL64,0.18852586439503552,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2024-01-01,EL64,1.43093491519791,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2025-01-01,EL64,0.8282040358355627,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2026-01-01,EL64,2.9622574282861076,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2027-01-01,EL64,0.3584770622042724,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2028-01-01,EL64,1.0574465266877473,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2029-01-01,EL64,1.1300909851330267,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2030-01-01,EL64,1.2084818743611603,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2031-01-01,EL64,6.849878597199231,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2032-01-01,EL64,1.5463370787642232,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2033-01-01,EL64,6.886573124428084,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2034-01-01,EL64,2.4522129090007807,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2035-01-01,EL64,0.2837095713623492,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2036-01-01,EL64,0.7380225273357671,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2037-01-01,EL64,1.5693275577337515,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2038-01-01,EL64,2.6047018581972567,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2039-01-01,EL64,1.7962582499391124,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2040-01-01,EL64,0.5092549722196762,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2041-01-01,EL64,0.7348704866714326,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2042-01-01,EL64,2.3014206468847753,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2043-01-01,EL64,3.9407884948054654,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2044-01-01,EL64,0.8861776316467264,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2045-01-01,EL64,1.9794457550705813,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2046-01-01,EL64,1.2996495646086572,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2047-01-01,EL64,1.5632035868730767,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2048-01-01,EL64,2.151243852454752,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2049-01-01,EL64,0.4526062534553793,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2050-01-01,EL64,1.0942607701121334,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2051-01-01,EL64,0.3014982877001041,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2052-01-01,EL64,0.2835103796363605,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2053-01-01,EL64,0.8658164483683508,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2054-01-01,EL64,0.3010334162138476,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2055-01-01,EL64,5.135107555750386,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2056-01-01,EL64,0.5846832919211589,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2057-01-01,EL64,1.0959779243637473,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2058-01-01,EL64,2.5693268341248983,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2059-01-01,EL64,1.794085209913697,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2060-01-01,EL64,3.5898160232743606,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2061-01-01,EL64,0.3024830572495512,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2062-01-01,EL64,2.4701968766264044,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2063-01-01,EL64,2.1152115951425356,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2064-01-01,EL64,1.228111054178389,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2065-01-01,EL64,1.8543551837685521,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2066-01-01,EL64,8.508983547390255,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2067-01-01,EL64,2.9808961122197655,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2068-01-01,EL64,2.5873075423380234,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2069-01-01,EL64,0.5286867774615795,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2070-01-01,EL64,6.037350670746397,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2071-01-01,EL64,5.05907632199997,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2072-01-01,EL64,1.6967234665204791,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2073-01-01,EL64,6.68111601597808,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2074-01-01,EL64,2.339504412149376,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2075-01-01,EL64,1.8673347720652227,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2076-01-01,EL64,1.5487146656504827,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2077-01-01,EL64,2.9071122923612016,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2078-01-01,EL64,3.115327747089329,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2079-01-01,EL64,1.9818855483557107,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2080-01-01,EL64,1.5300695430408435,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2081-01-01,EL64,3.283982064762709,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2082-01-01,EL64,5.420059691808756,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2083-01-01,EL64,3.8729334396697563,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2084-01-01,EL64,4.919962806270574,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2085-01-01,EL64,0.9266695664521067,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2086-01-01,EL64,0.9450558391917768,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2087-01-01,EL64,0.6053616085125817,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2088-01-01,EL64,2.3004495058202474,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2089-01-01,EL64,4.056794301129055,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2090-01-01,EL64,0.7940143802331501,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2091-01-01,EL64,1.7511977093018216,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2092-01-01,EL64,3.4136635674376543,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2093-01-01,EL64,1.01725769550237,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2094-01-01,EL64,5.901980302188122,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2095-01-01,EL64,2.6419209375629764,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2096-01-01,EL64,1.4329810228790234,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2097-01-01,EL64,0.6603650963160517,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2098-01-01,EL64,2.398661215597733,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
2099-01-01,EL64,4.939146879472537,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1950-01-01,EL64,1.2086857326873286,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1951-01-01,EL64,3.2204008381138003,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1952-01-01,EL64,2.2439280780662125,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1953-01-01,EL64,2.4366087153929312,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1954-01-01,EL64,1.9046875974016073,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1955-01-01,EL64,0.5282966686328314,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1956-01-01,EL64,0.8286038164471753,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1957-01-01,EL64,0.6219617032311442,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1958-01-01,EL64,1.2467540184400754,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1959-01-01,EL64,3.4873855420481084,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1960-01-01,EL64,0.43350306925529203,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1961-01-01,EL64,2.4165786463494463,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1962-01-01,EL64,0.8667433093840575,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1963-01-01,EL64,0.2644751506964311,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1964-01-01,EL64,1.1138266812433408,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1965-01-01,EL64,1.8857220883023125,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1966-01-01,EL64,0.5087322047193307,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1967-01-01,EL64,0.0949834379497457,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1968-01-01,EL64,0.5865230455504049,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1969-01-01,EL64,2.0918910841787395,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1970-01-01,EL64,2.3352881301083555,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1971-01-01,EL64,2.7542339691981454,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1972-01-01,EL64,5.146248467634155,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1973-01-01,EL64,3.0216059037418033,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1974-01-01,EL64,1.4729012886167476,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1975-01-01,EL64,1.6620872632799388,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1976-01-01,EL64,0.3946383927195396,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
1977-01-01,EL64,5.65857677872987,RCP8_5,hadgem2_es,racmo22e,r1i1p1,hadgem2_es_racmo22e_rcp8_5_r1i1p1
