time,nuts,dmd,scenario,model
1955-01-01,EL64,0.0,wrf381p_rcp4,cm5a_mr_wrf381p_rcp4
1955-01-01,EL64,0.9068598974858748,cclm4_8,esm_lr_cclm4_8
1955-01-01,EL64,0.6790102264347453,rcp4_5,es_racmo22e_rcp4_5
1955-01-01,EL64,0.0,historical,reanalysis
1955-01-01,EL64,0.9068606160978128,cclm4_8,esm_lr_cclm4_8
1955-01-01,EL64,0.1314144186996184,rcp4_5,m_hirham5_rcp4_5
1955-01-01,EL64,0.6790102264347453,rcp4_5,es_racmo22e_rcp4_5
1955-01-01,EL64,3.9803064567091138,rcp4_5,earth_hirham5_rcp4_5
1955-01-01,EL64,0.9068598974858748,cclm4_8,esm_lr_cclm4_8
1955-01-01,EL64,4.148871300910528,rcp4_5,earth_racmo22e_rcp4_5
1955-01-01,EL64,0.9068606160978128,cclm4_8,esm_lr_cclm4_8
1955-01-01,EL64,0.1314144186996184,rcp4_5,m_hirham5_rcp4_5
1955-01-01,EL64,0.1314144186996184,rcp4_5,m_hirham5_rcp4_5
1955-01-01,EL64,3.9803064567091138,rcp4_5,earth_hirham5_rcp4_5
1955-01-01,EL64,4.942432294853518,rcp8_5,earth_hirham5_rcp8_5
1955-01-01,EL64,0.03754697677131954,wrf381p_rcp8,cm5a_mr_wrf381p_rcp8
1955-01-01,EL64,0.03754697677131954,wrf381p_rcp8,cm5a_mr_wrf381p_rcp8
1955-01-01,EL64,3.846392902717886,rcp8_5,earth_racmo22e_rcp8_5
1955-01-01,EL64,0.15038637020549794,rcp8_5,m_hirham5_rcp8_5
1955-01-01,EL64,0.9068598974858748,cclm4_8,esm_lr_cclm4_8
1955-01-01,EL64,0.5282966686328314,rcp8_5,es_racmo22e_rcp8_5
1955-01-01,EL64,0.5282966686328314,rcp8_5,es_racmo22e_rcp8_5
1955-01-01,EL64,3.9803064567091138,rcp4_5,earth_hirham5_rcp4_5
1955-01-01,EL64,0.15038637020549794,rcp8_5,m_hirham5_rcp8_5
1955-01-01,EL64,0.9068606160978128,cclm4_8,esm_lr_cclm4_8
1955-01-01,EL64,4.942432294853518,rcp8_5,earth_hirham5_rcp8_5
1955-01-01,EL64,0.15038637020549794,rcp8_5,m_hirham5_rcp8_5
1955-01-01,EL64,3.846392902717886,rcp8_5,earth_racmo22e_rcp8_5
1955-01-01,EL64,0.03754697677131954,wrf381p_rcp8,cm5a_mr_wrf381p_rcp8
1955-01-01,EL64,0.0,wrf381p_rcp4,cm5a_mr_wrf381p_rcp4
1955-01-01,EL64,3.9803064567091138,rcp4_5,earth_hirham5_rcp4_5
1955-01-01,EL64,0.0,wrf381p_rcp4,cm5a_mr_wrf381p_rcp4
1955-01-01,EL64,3.846392902717886,rcp8_5,earth_racmo22e_rcp8_5
1955-01-01,EL64,4.942432294853518,rcp8_5,earth_hirham5_rcp8_5
1955-01-01,EL64,4.942432294853518,rcp8_5,earth_hirham5_rcp8_5
1955-01-01,EL64,0.5282966686328314,rcp8_5,es_racmo22e_rcp8_5
1955-01-01,EL64,0.0,historical,reanalysis
1955-01-01,EL64,0.03754697677131954,wrf381p_rcp8,cm5a_mr_wrf381p_rcp8
1955-01-01,EL64,0.1314144186996184,rcp4_5,m_hirham5_rcp4_5
1956-01-01,EL64,0.8286038164471753,rcp8_5,es_racmo22e_rcp8_5
1956-01-01,EL64,0.13134790690605433,rcp4_5,m_hirham5_rcp4_5
1956-01-01,EL64,0.5661701080980143,wrf381p_rcp4,cm5a_mr_wrf381p_rcp4
1956-01-01,EL64,3.3771818854726936,historical,reanalysis
1956-01-01,EL64,0.8286038164471753,rcp8_5,es_racmo22e_rcp8_5
1956-01-01,EL64,1.6415984253147444,cclm4_8,esm_lr_cclm4_8
1956-01-01,EL64,2.6591153530849416,rcp4_5,earth_racmo22e_rcp4_5
1956-01-01,EL64,1.6415984253147444,cclm4_8,esm_lr_cclm4_8
1956-01-01,EL64,0.8286038164471753,rcp8_5,es_racmo22e_rcp8_5
1956-01-01,EL64,0.8286038164471753,rcp8_5,es_racmo22e_rcp8_5
1956-01-01,EL64,2.039264465915927,rcp8_5,earth_hirham5_rcp8_5
1956-01-01,EL64,0.2636191005852206,rcp8_5,m_hirham5_rcp8_5
1956-01-01,EL64,2.6591153530849416,rcp4_5,earth_racmo22e_rcp4_5
1956-01-01,EL64,1.0363594337031905,rcp4_5,es_racmo22e_rcp4_5
1956-01-01,EL64,1.5298092396899396,cclm4_8,esm_lr_cclm4_8
1956-01-01,EL64,1.0363594337031905,rcp4_5,es_racmo22e_rcp4_5
